session_id,user_id,temp1,temp2,bpm1,bpm2,spo2_1,spo2_2,mpu1_acc_x,mpu1_acc_y,mpu1_acc_z,mpu2_acc_x,mpu2_acc_y,mpu2_acc_z,mpu1_gyr_x,mpu1_gyr_y,mpu1_gyr_z,mpu2_gyr_x,mpu2_gyr_y,mpu2_gyr_z,fsr_1,fsr_2,fsr_3,fsr_4,fsr_5,fsr_6,fsr_7,fsr_8,fsr_9,fsr_10,fsr_11,fsr_12,stress_level,posture_level,timestamp
10804,721,36.24,36.03,71,87,97,97,1.368,-1.947,-1.408,-0.53,-1.174,1.119,-61.748,87.033,-222.466,-102.897,245.222,-16.518,49.26,51.73,29.01,42.3,12.53,55.53,33.02,38.96,27.72,13.71,25.29,66.93,2,2,2/3/2026 23:27
10805,721,37.06,37.45,91,72,95,100,0.481,0.709,0.043,1.376,0.106,-1.275,43.018,117.787,-186.751,236.83,-19.539,-45.209,72.68,54.52,42.42,69.32,81.73,39.63,62.05,87.47,17.4,62.67,82.33,53.31,2,3,2/3/2026 23:28
10806,721,35.69,36.08,99,103,95,96,-0.448,-1.164,-0.602,1.007,-1.064,1.531,134.153,-118.337,96.667,-207.571,28.476,-72.967,42.87,62.06,49.54,61.97,51.63,88.65,68.97,31.27,27.71,79.81,35.98,69.45,2,2,2/3/2026 23:29
10807,721,35.53,36.62,107,101,99,99,-1.048,1.148,-0.835,-0.104,-0.816,-0.19,-188.259,-148.452,-197.035,-83.046,-172.112,120.828,14.61,51.92,15.46,69.44,87.79,43.35,53.73,72.6,54.11,51.3,17.78,78.33,2,2,2/3/2026 23:30
10808,721,36.23,36.07,71,65,96,98,-0.415,-1.575,-1.25,1.362,-0.627,-0.858,74.842,20.349,185.374,49.764,50.502,122.496,34.77,83.23,17.75,35.83,73.87,79.83,31.29,57.8,47.25,30.91,19.85,77.77,2,2,2/3/2026 23:31
10809,721,36.87,37.14,87,63,97,94,0.673,-0.162,0.823,-1.838,0.303,1.374,234.781,-247.372,52.479,104.412,-228.042,214.482,66.4,32.14,79.07,41.57,82.07,34.36,70.78,39.12,22.73,48.26,18.33,59.38,2,2,2/3/2026 23:32
10810,721,37.35,35.73,100,83,100,96,-0.125,1.486,-1.354,1.305,0.513,0.004,-216.247,-157.857,-88.567,27.857,-133.751,52.341,13.02,14.5,86,10.95,70.23,32.92,57.53,68.1,84.59,89.62,21.86,33.75,2,2,2/3/2026 23:33
10811,721,37.2,35.91,63,64,99,97,0.871,-0.087,0.752,-0.233,0.078,-0.949,19.192,-229.881,-62.911,-61.306,-54.263,-121.334,44.97,77.59,53.37,88.61,87.55,86.39,32.38,53.68,54.06,51.73,48.02,68.95,2,3,2/3/2026 23:34
10812,721,36.96,36.95,78,88,96,97,-0.396,-1.76,-0.409,-1.53,0.055,-1.963,-144.083,-235.933,-18.619,-81.814,-69.445,-29.622,65.35,41.34,58.04,63.93,34,12.45,38.72,61.48,62.37,56.77,84.29,73.94,2,2,2/3/2026 23:35
10813,721,37.16,36.04,71,73,97,97,1.049,0.078,0.073,0.263,1.028,0.825,108.901,-151.749,33.411,-19.154,-230.241,-138.5,30.35,50.97,48.99,85.65,83.9,53.45,87.34,58.58,73.13,56.11,10.01,73.18,2,2,2/3/2026 23:36
10814,721,36.6,35.58,90,85,98,100,1.481,0.433,-0.856,0.015,1.776,1.701,-155.736,-201.119,35.435,-127.044,-228.259,62.605,27.31,70.56,68.71,72.5,37.09,31.84,50.2,73.87,14.98,32.02,53.14,37.36,2,2,2/3/2026 23:37
10815,721,36.33,36.97,75,100,96,98,1.32,-0.52,-0.804,-0.076,0.702,-0.616,165.095,-106.503,-121.064,33.335,-233.816,89.206,88.2,30.93,42.16,19.97,74.64,78.98,68.53,52.8,18.58,70.84,46.2,32.6,2,2,2/3/2026 23:38
10816,722,36.31,37.35,61,97,100,95,0.824,1.286,-0.85,1.049,1.55,-0.755,-38.346,243.954,-32.656,-166.462,110.31,-207.899,89.97,40.13,11.44,79.86,79.07,62.29,66.7,33.24,63.23,84.86,30.8,54.12,2,2,2/3/2026 23:39
10817,722,35.7,35.68,70,109,95,94,0.562,0.431,-1.893,1.376,0.943,0.549,-220.137,193.676,-221.742,26.347,-103.122,205.274,56.16,55.62,18.18,26.64,25.99,42.48,74.68,41.31,16.65,42.22,19.38,74.25,2,2,2/3/2026 23:40
10818,722,37.12,36.42,60,63,98,97,0.491,-1.097,-1.003,-1.813,0.852,-1.579,-220.226,55.178,18.096,-67.012,-171.762,-241.823,72.67,22.47,20.63,26.6,51.59,33.37,44.51,13.73,22.13,51.7,32.06,23.48,2,2,2/3/2026 23:41
10819,722,36.52,36.26,60,62,99,99,0.752,0.654,-0.293,0.81,-1.879,-1.659,230.265,-158.114,105.513,-117.927,42.375,2.953,51.51,72.18,49.2,26.35,50.04,15.12,39.49,80.84,63.79,64.33,50.59,16.39,2,2,2/3/2026 23:42
10820,722,37.48,37.14,95,94,99,96,0.969,-1.244,-1.632,-0.626,-1.663,-0.374,111.669,198.646,94.918,-239.599,-111.528,39.22,16.25,12.95,85.36,60.6,29.79,39.09,27.63,47.11,32.93,44.75,71.1,89.49,2,2,2/3/2026 23:43
10821,722,37.46,36.42,70,89,98,97,1.966,-1.632,0.362,1.426,0.48,-1.165,-127.967,197.809,-104.872,-229.371,-200.899,-176.114,36.25,12.72,77.66,30.86,84.24,89.06,57.82,56.86,57.08,41.25,10.01,38.28,2,2,2/3/2026 23:44
10822,722,35.82,35.67,71,82,100,94,-1.092,-1.487,-1.866,-1.823,1.202,-0.07,111.047,-210.683,-150.918,249.617,-171.774,145.749,77.5,24.11,56.6,51.87,19.14,35.44,83.89,46.71,20.58,87.91,48.03,51.04,2,2,2/3/2026 23:45
10823,722,36.82,36.26,78,71,99,100,-1.523,-0.34,-1.002,-1.551,1.088,-1.971,99.8,-117.345,20.774,162.546,167.726,-218.32,15.67,14.38,10.81,35.59,43.06,11.71,14.69,29.62,42.7,13.28,16.39,76.34,2,1,2/3/2026 23:46
10824,722,37.26,35.85,104,104,96,97,-0.507,1.645,1.01,1.067,0.226,-1.287,-9.635,192.961,-19.633,134.089,125.593,-206.345,38.5,84.89,32.64,63.14,60.82,23.34,37.57,45.2,39.37,13.71,65.89,10.22,2,2,2/3/2026 23:47
10825,722,36.04,37.18,75,97,95,96,0.796,0.539,0.124,-1.099,-1.816,1.473,58.007,214.719,-131.556,-179.235,-247.22,-24.832,89.08,42.66,52.21,24.09,80.99,22.97,83.79,45.63,23.36,31.13,55.31,52.87,2,2,2/3/2026 23:48
10826,722,36.79,36.17,76,94,94,95,1.034,-1.432,1.255,-1.094,-0.054,-0.147,229.313,78.173,198.119,155.328,-77.476,-207.265,46.4,34.07,77.57,36.72,39.71,72.32,69.67,22.49,83.99,33.02,27.07,89.45,2,2,2/3/2026 23:49
10827,722,37.06,36.29,99,103,100,98,-0.039,-0.01,1.679,-1.842,1.427,0.104,89.579,70.134,-234.52,-13.274,119.404,235.211,50.13,19.86,64.01,69.94,74.87,86.57,85.7,44.11,78.36,88.61,34.28,71.67,2,3,2/3/2026 23:50
10828,722,35.81,36.57,62,90,96,97,-0.383,1.107,-0.997,-1.499,1.696,-0.051,1.455,-30.796,-220.588,-212.105,116.839,53.708,74.3,33.32,63.74,22.16,29.24,21.15,58.11,19.58,89.31,82.31,77.24,35.87,2,2,2/3/2026 23:51
10829,722,36.51,36.53,61,68,94,97,-0.028,1.396,1.796,-1.337,1.602,0.117,-71.223,179.777,-73.138,104.96,-165.336,98.485,75.87,21.97,15.65,70.21,82.84,29.69,72.66,52.83,78.9,60.46,72.12,35.67,2,2,2/3/2026 23:52
10830,722,36.38,36.14,106,84,98,99,1.373,0.968,-1.984,-1.125,0.835,-1.072,26.549,-58.203,-210.166,205.616,-22.051,-209.901,73.04,71.35,71.6,13.07,46.21,22.05,21.15,80.68,15.23,72.53,56.45,18.63,2,2,2/3/2026 23:53
10831,723,36.31,35.95,89,74,96,98,1.417,-1.168,0.259,-1.116,-0.84,-1.254,50.509,166.175,-231.706,-88.979,14.742,-72.157,20.44,60.8,74.62,31.2,44.54,39.57,31.63,32.34,50.59,16.29,18.3,18.58,2,2,2/3/2026 23:54
10832,723,37.26,36.74,60,91,100,94,1.114,0.414,1.12,0.816,0.399,1.658,-82.845,-42.299,15.308,162.475,-33.966,-52.622,27.97,59.35,43.26,52.09,38.37,67.19,10.21,68.44,58.91,22.81,23.47,56.31,2,2,2/3/2026 23:55
10833,723,35.65,36.32,66,98,98,98,-1.831,-0.775,-0.835,1.806,-1.593,-1.926,185.251,-105.662,83.486,201.495,185.338,18.813,22.67,52.15,23.53,64.79,22.48,45.6,30.47,22.49,54.57,84.41,50.3,17.01,2,2,2/3/2026 23:56
10834,723,36.1,36.51,80,110,97,96,-1.06,1.101,0.141,-1.465,-1.485,0.139,-42.775,-4.188,-72.38,-43.832,-188.504,-219.021,58.25,24.02,51.7,66.33,61.12,89.45,85.61,62.36,75.26,76.1,37.17,68.72,2,3,2/3/2026 23:57
10835,723,36.86,36.52,78,91,98,94,-1.396,-1.575,0.755,1.736,-1.492,-0.75,228.302,75.702,152.031,-38.712,-160.196,-246.586,70.7,61.78,65,35.91,30.81,14.04,42.54,41,46.14,65.25,78.71,79.56,2,2,2/3/2026 23:58
10836,723,36.77,36.21,81,77,98,97,1.469,-1.403,1.994,1.095,0.59,0.092,48.237,239.783,210.301,-64.921,-65.709,-144.809,13.6,22.55,58.35,10.24,35.47,11.45,38.29,39.11,42.37,86.02,72.59,36.4,2,2,2/3/2026 23:59
10837,723,37.02,35.55,99,81,98,100,1.978,0.965,-0.296,-1.754,-1.856,-1.95,126.847,-164.657,-214.094,38.454,-166.011,31.261,68.38,24.96,62.05,40.21,49.58,26.79,30.15,62.95,24.68,83.55,16.35,45.56,2,2,3/3/2026 0:00
10838,723,37.27,37.08,63,87,96,98,0.841,-1.011,-0.313,1.396,-0.882,-0.702,207.778,139.746,-74.743,190.971,188.471,60.727,79.69,11.21,83.63,51.58,34.09,85.39,38.9,61.34,37.29,59.03,51.03,89.83,2,2,3/3/2026 0:01
10839,723,35.9,36.46,109,60,99,94,0.131,-0.025,-1.421,-1.42,0.733,-1.756,18.755,-220.012,76.454,-190.243,-38.21,-64.836,14.61,57.7,65.64,12.62,63.74,22.87,28.46,74.29,82.9,25.39,87.88,29.28,2,2,3/3/2026 0:02
10840,723,36.35,37.42,100,110,100,99,-0.725,-0.941,0.728,1.351,0.767,-0.49,115.606,50.87,33.101,-203.303,0.711,-243.127,74.15,78.29,40.75,51.86,52.49,55.72,48.61,16.11,55.51,20.21,40.5,39.45,2,2,3/3/2026 0:03
10841,723,35.55,37.16,102,88,95,99,-1.306,-0.029,-1.361,-0.441,-1.717,-0.245,-158.121,21.628,155.409,40.045,2.61,44.116,12.51,19.32,32.75,54.69,79.01,72.15,54.09,83.93,29.92,50.03,20.28,10.41,2,2,3/3/2026 0:04
10842,723,36.88,36.94,97,64,95,97,-1.721,-1.457,1.864,-0.643,1.627,1.568,196.034,-142.493,-31.89,-204.376,-90.688,109.14,22.81,31.67,31.39,12.28,31.92,73.72,19.65,53.33,53.09,44.32,77.78,48.5,2,2,3/3/2026 0:05
10843,723,36.54,35.93,109,67,96,99,0.998,1.729,1.242,-1.56,0.582,1.681,224.689,-65.496,168.325,163.746,25.841,-246.413,58.69,41.16,48.38,32.61,88.35,67.15,54.03,64.64,40.52,58.12,74.9,24.31,2,2,3/3/2026 0:06
10844,723,37.13,35.57,84,87,94,98,0.472,0.502,-0.62,-0.598,1.843,1.861,-47.336,-127.839,-71.856,182.241,140.527,174.722,71.12,17.01,56.6,72.98,33.47,82.02,50.04,68.06,88.29,54.16,41.37,52.97,2,2,3/3/2026 0:07
10845,723,36.27,36.72,104,81,96,94,-0.898,0.849,1.019,1.284,0.216,-1.636,-157.014,49.419,-80.78,206.732,184.79,-92.377,39.77,34.44,79.1,78.2,11.99,83.66,49.48,78.97,87.13,11.02,27.44,73.9,2,2,3/3/2026 0:08
10846,724,36.83,36.85,62,72,94,94,-1.664,0.006,-0.445,0.304,-0.19,0.311,-174.736,15.863,-166.306,132.451,32.354,151.545,80.82,45.05,32.67,18.29,35.97,89.05,21.94,53.71,86.95,82.55,47.21,42.61,2,2,3/3/2026 0:09
10847,724,37.09,36.93,77,84,94,97,0.006,-0.66,1.608,-0.614,-0.544,-0.307,-88.356,144.012,205.391,-181.981,-160.603,-23.956,74.63,71.7,20.55,64.74,58.42,49.81,69.79,12.23,68.6,13.32,59.09,34.2,2,2,3/3/2026 0:10
10848,724,35.7,35.64,62,62,100,94,0.44,0.799,0.484,-0.626,-1.599,0.485,47.258,42.73,7.886,109.423,-246.304,34.241,31.57,22.73,35.16,15.97,16.38,78.28,57.49,20.04,79.67,35.04,65.73,81.44,2,2,3/3/2026 0:11
10849,724,35.82,36.57,107,79,99,99,1.76,0.493,1.619,1.246,-0.278,-1.907,96.284,-182.922,145.564,-115.445,54.328,73.884,38.34,22.47,42.41,87.28,88.25,22.69,10.12,89.45,62.57,42.06,20.72,70.96,2,2,3/3/2026 0:12
10850,724,36.49,36.42,91,82,95,95,0.714,-0.571,-0.639,0.529,1.163,-0.561,225.762,39.613,-191.209,-211.02,119.086,-146.751,57.6,51.92,40.41,28.08,38.98,16.16,24.04,64.02,60.95,56.76,32.13,48.82,2,2,3/3/2026 0:13
10851,724,36.56,36.66,73,60,100,97,0.349,-0.597,-1.232,0.758,1.248,-0.974,83.938,155.859,28.028,-169.064,-86.046,81.684,12.94,19.18,58.52,12.23,88.03,29.26,42.03,63.67,38.21,64.7,69.32,46.41,2,2,3/3/2026 0:14
10852,724,35.84,36.25,62,65,99,99,1.01,1.727,1.8,1.558,-1.025,-1.538,-224.389,64.269,-187.03,51.627,-120.518,-177.695,76.44,25.49,74.69,34.82,52.34,73.29,33.77,33.02,38.41,59.55,15.4,57.28,2,2,3/3/2026 0:15
10853,724,36.58,36.65,107,81,96,96,0.244,-0.462,-1.505,-0.032,1.069,-1.758,101.016,2.23,-54.017,101.791,-122.51,-197.037,40.01,34.95,70.61,14.99,13.46,33.5,60.87,81.25,70.91,34.11,28.43,81.46,2,2,3/3/2026 0:16
10854,724,36.32,37.22,67,69,95,95,-0.647,0.989,-0.067,-1.456,-0.494,0.426,61.468,-148.502,-100.642,-70.037,178.115,213.854,24.2,13.74,12.35,14.77,65.69,25.67,59.35,73.92,41.91,37.68,46.37,34.06,2,2,3/3/2026 0:17
10855,724,35.52,36.04,104,102,98,99,-1.724,-1.597,-1.114,-1.046,1.508,1.321,180.143,-148.859,-190.798,163.623,71.269,21.958,69.57,73.34,65.56,56.5,10.18,80.75,71.5,12.84,17.15,68.65,63.63,23.96,2,2,3/3/2026 0:18
10856,724,35.96,36.63,94,74,94,96,-0.082,0.333,1.654,0.065,-0.845,1.252,49.579,219.528,70.128,96.306,-79.007,-140.211,27.35,73.98,15.74,53.69,65.85,34.5,28.41,38.88,66.43,41.67,66.98,35.46,2,2,3/3/2026 0:19
10857,724,36.94,35.6,69,104,98,98,0.477,-0.222,1.226,-0.447,-0.53,-1.738,74.779,188.941,33.842,-159.737,-2.22,-211.59,31.29,81.76,38,67.4,16.62,78.77,80.87,86.29,42.17,13.7,29.99,63.58,2,2,3/3/2026 0:20
10858,724,36.56,36.97,74,102,100,96,1.774,0.187,-0.073,0.795,0.78,-0.161,-249.904,-24.455,-149.8,-33.733,-161.696,105.596,79.58,31.38,81.26,18.84,71.75,72.47,10.8,36.31,66,80.06,61.51,70.83,2,2,3/3/2026 0:21
10859,724,37.11,37.21,92,109,95,96,1.474,-1.842,-1.456,-0.221,-1.782,0.124,-178.154,-169.425,-249.705,-83.97,184.908,78.862,66.22,88.32,62.64,28.77,64.74,53.28,84.2,79.4,45.02,35.39,80.69,67.02,2,3,3/3/2026 0:22
10860,724,35.66,37.04,64,108,97,100,1.26,0.533,0.763,-1.109,1.261,1.049,143.414,197.589,6.762,194.221,-101.678,74.936,86.88,12.48,71.15,88.8,63.26,39.23,25.48,14.94,17.24,89.85,36.36,59.94,2,2,3/3/2026 0:23
10861,725,36.79,36.17,100,101,97,100,1.751,-1.504,-0.42,-0.542,0.258,0.831,100.492,-95.68,120.037,-112.384,-81.471,-119.796,77,12.84,41.51,44.53,53.98,25.74,12.1,26.37,35.16,38.63,47.32,33.25,2,2,3/3/2026 0:24
10862,725,36.92,37.09,62,94,96,95,1.955,-1.896,-0.236,0.745,-1.12,1.488,98.465,-35.952,-45.625,-200.217,-162.737,-108.457,13.4,55.41,81.92,84.91,37.35,10.89,69.26,63.35,49.4,67.28,11.96,65.66,2,2,3/3/2026 0:25
10863,725,35.51,37.39,75,87,97,95,-0.843,0.962,1.394,1.559,1.32,-1.526,-124.583,-114.702,43.396,-181.741,31.832,-185.266,10.24,58.26,39.98,70.74,59.51,76.85,46.22,24.71,78.94,84.99,11.4,70.12,2,2,3/3/2026 0:26
10864,725,35.61,37.05,71,88,95,98,-1.327,1.928,-0.145,-0.43,-1.299,1.106,237.125,-28.167,-5.741,-160.228,156.999,-68.368,75.97,70.17,56.71,56.18,67.52,35.32,16.75,34.46,71.54,21.12,84.27,87.75,2,2,3/3/2026 0:27
10865,725,36.22,36.34,90,85,94,94,1.314,-0.345,1.659,0.959,1.15,0.287,72.328,-81.851,-32.926,103.222,-232.151,133.464,23.41,89.75,77.12,89.64,39.37,15.21,53.39,43.87,15.38,67.46,31.86,35.2,2,2,3/3/2026 0:28
10866,725,37.09,36.32,96,78,98,98,1.668,-1.646,1.046,-0.307,-0.616,0.407,183.925,-42.115,37.55,129.577,-169.167,-230.372,42.43,31.71,85.52,40,31.93,64.82,38.49,11.39,26.87,28.34,23.39,44.56,2,2,3/3/2026 0:29
10867,725,36.88,35.7,65,104,97,94,-1.054,1.281,0.929,-1.515,0.21,-0.735,69.415,131.576,64.959,-6.873,205.772,-188.343,62.73,54.64,44.99,30.09,84.77,35.79,68.24,82.32,41.42,20.04,36.9,25.82,2,2,3/3/2026 0:30
10868,725,36.54,36.93,90,61,95,100,1.086,0.179,-0.605,-1.567,1.62,1.001,-196.397,170.954,-40.904,-230.922,148.996,-139.637,40.58,70.85,53.07,69.79,54.52,33.04,55.34,31.38,34.5,69.93,76.73,40.19,2,2,3/3/2026 0:31
10869,725,36.32,35.98,72,101,95,100,-0.376,0.393,-1.458,0.117,-0.642,-1.403,-77.978,-103.88,187.81,49.649,21.778,-172.029,51.46,73.23,22.22,24.24,82.82,69.62,21.47,49.33,27.98,11.49,52.91,44.67,2,2,3/3/2026 0:32
10870,725,35.73,35.77,102,84,100,98,0.346,-1.855,-0.186,0.642,-0.41,-1.824,99.356,88.807,-164.977,29.583,202.025,50.779,53.12,37.05,48.1,33.98,72.07,16.48,18.63,55.53,66.83,42.75,65.17,39.43,2,2,3/3/2026 0:33
10871,725,36.16,36.4,68,95,94,94,1.773,1.963,1.823,-1.122,-0.2,-1.484,-51.174,-97.739,-35.358,248.972,-161.608,-6.033,73.24,45.2,10.15,68.13,14.13,43.4,28.86,86.15,65.94,48.66,49.75,13.32,2,2,3/3/2026 0:34
10872,725,37.48,36.88,73,99,97,96,1.342,-0.904,-1.768,0.165,-0.289,-1.153,109.775,-138.088,-173.276,-174.538,80.139,115.709,22.14,68.89,35.32,87.21,89.78,63.46,60.67,44.1,23.12,45.38,26.19,60.84,2,2,3/3/2026 0:35
10873,725,36.16,37.19,62,77,98,96,-0.19,1.263,0.385,-1.958,1.837,0.022,-23.706,144.614,135.413,49.243,-226.047,-170.575,53.44,36.69,59.53,58.23,69.73,20.32,38.61,12.16,55.55,27.91,16.46,87.26,2,2,3/3/2026 0:36
10874,725,36.63,35.7,71,91,100,96,1.547,1.019,0.292,-1.932,-0.864,-1.042,-239.797,135.067,41.866,12.382,167.854,-149.245,62.27,58.29,81.33,35.6,23.62,19.45,29.4,31.82,37.82,36.93,62.39,15.1,2,2,3/3/2026 0:37
10875,725,36.2,35.89,104,109,98,96,1.633,-1.442,-1.134,-1.721,0.073,-0.459,-108.998,220.155,166.202,-47.381,76.546,80.499,71.41,24.28,89.38,32.59,88.41,23.49,44.88,11.26,67.65,74.45,68.56,31.44,2,2,3/3/2026 0:38
10876,726,36.87,36.51,63,98,100,96,-0.239,-0.4,-0.684,-1.772,0.428,-1.284,138.581,89.475,-98.782,72.416,-221.81,99.364,26.35,61.95,38.94,24.34,26.25,39.18,39.2,56.24,36.69,66.96,27.66,15.13,2,2,3/3/2026 0:39
10877,726,36.42,37.05,61,74,97,97,0.663,0.086,1.45,-1.804,-1.175,-0.298,-116.263,1.958,-206.201,62.963,35.215,32.363,29.31,77.11,35.95,40.49,28.47,66.01,12.07,64.93,52.44,13.86,18.42,51.91,2,2,3/3/2026 0:40
10878,726,36.96,35.65,76,107,97,100,-0.957,0.474,1.411,1.721,0.135,1.845,-89.158,232.95,-23.546,-124.736,195.317,239.86,47.87,45.36,30.98,76.29,44.56,66.26,74.68,83.4,17.25,83.13,14.88,13.08,2,2,3/3/2026 0:41
10879,726,36.87,37.4,62,81,96,96,0.589,-1.233,1.755,-1.145,-1.955,0.088,55.82,40.621,-161.837,3.493,-229.301,-128.431,48.69,76.27,36.66,62.17,66.82,11.18,46.71,62.98,55.3,22.05,76.78,26.58,2,2,3/3/2026 0:42
10880,726,36.44,36.05,93,110,100,100,-1.538,1.945,0.135,-1.748,0.298,0.313,162.441,155.785,9.43,-29.282,50.108,171.508,74.15,70.6,44.8,71.1,84.5,13.31,78.12,74.37,57.53,18.86,16.71,51.34,2,2,3/3/2026 0:43
10881,726,36.14,37.16,94,90,96,98,1.292,0.683,1.911,1.705,-1.417,-1.801,71.436,123.499,83.649,104.638,202.174,174.629,78.57,25.1,69.15,38.29,89.14,89.59,10.42,14.24,35.26,41.46,59.16,85.55,2,2,3/3/2026 0:44
10882,726,37.01,36.18,96,84,99,97,-1.872,0.289,-0.324,-0.566,1.248,0.876,-45.879,211.689,206.992,178.816,-196.679,137.81,82.38,78.68,37.91,46.34,65.98,14.33,35.93,56.33,15.89,74.04,33.25,27.49,2,2,3/3/2026 0:45
10883,726,37.33,35.59,109,74,98,95,-1.44,-0.989,0.643,-0.965,-0.217,1.967,-238.871,-121.238,159.116,-34.654,-30.103,-37.512,12.81,53.55,50.71,85.48,73.96,77.62,73.64,59.7,37.13,75.79,25.88,67.67,2,2,3/3/2026 0:46
10884,726,36.38,37.26,71,97,96,99,-1.284,-0.04,1.131,-0.391,0.539,-1.852,-64.765,2.978,7.037,-114.273,-220.825,41.485,11.43,68.37,44.34,88.51,76.13,88.78,35.26,28.24,58.35,16.72,20.37,58.76,2,2,3/3/2026 0:47
10885,726,36.56,36.86,77,70,96,95,0.266,-1.746,-1.601,-0.631,-1.889,-1.785,-79.624,247.267,-144.008,203.236,-112.714,30.694,31.67,37.08,84.11,10.04,86.65,50.99,13.76,31.38,44.31,37.05,84.29,65.82,2,2,3/3/2026 0:48
10886,726,36.77,36.29,109,97,95,98,-1.116,1.434,1.62,-1.131,1.901,1.342,5.222,96.267,94.605,-117.741,-34.646,-186.112,32.87,49.15,30.79,85.69,53.18,40.78,56.14,48.9,50.4,33.59,34.61,86.53,2,2,3/3/2026 0:49
10887,726,36.34,35.67,79,108,94,95,-0.169,-1.756,-1.703,-1.614,1.018,-0.567,55.967,-53.74,131.469,-175.687,-136.909,-127.271,74.52,18.54,52.58,78.31,60.94,63.01,34.97,69.7,85.55,88.37,38.02,84.17,2,3,3/3/2026 0:50
10888,726,36.16,36.31,103,87,95,98,1.315,-0.163,0.279,1.226,-1.315,1.452,-77.283,-209.89,1.152,102.712,230.986,74.401,62.67,10.75,34.04,65.03,31.97,34.93,19.66,11.57,72.79,57.46,86.13,69.03,2,2,3/3/2026 0:51
10889,726,36.49,37.49,82,77,100,94,0.908,0.861,-0.733,-1.251,1.962,0.124,20.02,-215.866,126.259,177.536,-135.439,-1.887,16.42,31.28,54.09,35.03,72.92,40.3,72.42,10.35,11.01,61.74,40.2,63.62,2,2,3/3/2026 0:52
10890,726,37.44,35.52,81,94,98,100,-0.603,0.135,-0.586,0.211,0.335,1.868,54.319,47.462,-161.501,-99.996,-197.1,235.702,37.53,71.23,77.78,67.56,64.79,65.81,31.89,68.7,61.34,66.09,52.24,40.34,2,2,3/3/2026 0:53
10891,727,35.86,36.48,99,84,95,100,-0.593,-0.217,-0.678,0.762,0.939,-1.474,75.805,-23.138,43.388,198.662,225.69,220.417,30.33,54.03,26.19,18.47,33.58,14.58,57.53,39.72,26.42,22.66,50.04,86.22,2,2,3/3/2026 0:54
10892,727,36.96,36.88,95,107,94,97,0.068,1.637,-0.651,1.007,-0.248,1.294,-248.118,-143.575,-42.537,238.908,-109.719,-232.045,24.71,13.47,42.07,71.02,67.42,44.9,43.58,85.84,10.88,50.67,48.38,19.15,2,2,3/3/2026 0:55
10893,727,37.14,37.08,80,93,97,97,-1.301,-0.769,-0.461,-1.558,-1.112,1.008,-57.913,-45.685,-57.962,-113.121,-53.275,-175.994,84.19,21.11,48.65,27.53,25.76,35.54,76.52,44.91,78.89,18.64,25.86,39.55,2,2,3/3/2026 0:56
10894,727,36.3,36.39,107,108,95,100,1.979,1.178,0.135,-1.096,-1.142,1.895,-130.133,162.576,19.772,-91.053,75.955,197.707,77.81,30.39,53.43,84.06,39.81,53.37,65.29,73.94,66.7,76.57,72.78,47.4,2,3,3/3/2026 0:57
10895,727,35.53,35.54,63,67,94,94,0.093,-0.516,0.906,1.72,-0.887,-0.905,77.418,123.942,197.327,-228.858,-93.762,94.545,65.54,57.62,62.61,46.88,35.04,17.02,85.22,11.22,50.93,68.41,26.07,68.92,2,2,3/3/2026 0:58
10896,727,36.67,36.72,61,102,95,100,-0.735,1.412,1.703,-0.73,0.522,1.376,213.177,-48.606,31.226,87.127,14.983,-102.044,25.15,50.03,17.64,62.04,12.64,25.07,31,18.85,52.34,87.8,62.28,38.06,2,2,3/3/2026 0:59
10897,727,37.35,36.07,89,65,99,96,-1.308,1.694,0.013,1.037,-1.628,0.225,48.613,218.522,143.711,-209.384,39.265,-34.525,45.55,85.07,89.52,82.76,85.35,53.62,32.54,39.41,29.21,21.63,71.59,34.22,2,2,3/3/2026 1:00
10898,727,36.9,37.06,102,71,94,95,-0.018,1.218,1.731,0.288,-1.348,-1.602,40.181,-51.005,167.925,177.198,235.095,31.098,72.36,66.21,74.64,64.53,56.58,72.87,76.34,28.77,70.12,55.98,21.72,42.02,2,2,3/3/2026 1:01
10899,727,35.59,36.48,69,109,94,100,-1.265,1.317,0.816,0.353,1.31,1.625,55.295,247.569,-27.44,128.919,51.056,80.352,48.25,71.74,87.19,27.62,26.07,61.16,73.61,84.46,65.32,77.64,10.4,24.42,2,2,3/3/2026 1:02
10900,727,35.82,36.73,64,98,94,96,1.765,1.16,1.79,-0.512,-1.679,0.494,61.702,-13.768,-148.261,243.113,52.454,-124.871,45.68,75.22,20.13,79.66,21.97,17.83,38.2,69.62,76.63,56.71,43.14,54.54,2,2,3/3/2026 1:03
10901,727,36.61,35.66,62,89,94,95,0.126,-0.651,0.284,0.274,0.677,-0.394,-233.572,164.627,-116.899,64.669,-168.342,-142.111,15.21,38.98,51.77,21.16,22.88,66.61,69.94,51.2,75,19.95,35.64,13.64,2,2,3/3/2026 1:04
10902,727,36.06,36.54,61,69,94,94,0.383,-0.663,0.366,-1.773,-1.348,-0.754,71.96,-166.381,228.462,208.87,3.233,234.012,14.37,68.58,31.42,22.81,72.01,39.08,33.66,31.27,78.5,78.51,24.12,49.96,2,2,3/3/2026 1:05
